Time,SatTemp:,SatHumidity:,SatPressure:,SatAccel:,SatGpsNr:,SatLat:,SatLon:,SatGPSAlt:,PacketRssi:,BaseTemp:,BaseHumidity:,BasePressure:,TrackAltAngle:,TrackAziAngle,BaseGpsNr:,BaseLat:,BaseLon:,BaseGPSAlt:
38448,26.6,39.2,973.108,9.637,12.0,48.3991,13.45271,340.1,-115.0,24.9,33.8,974.363,-135.0,0.0,12.0,48.40154,13.44925,335.4
38448,26.6,39.2,973.108,9.549,12.0,48.3991,13.45271,340.1,-115.0,24.8,33.7,974.367,-135.0,0.0,12.0,48.40154,13.44925,335.4
38448,26.6,39.2,973.107,9.681,12.0,48.39911,13.45271,340.1,-115.0,24.8,33.6,974.383,-135.0,0.0,12.0,48.40154,13.44925,335.4
38449,26.6,39.2,973.173,9.558,12.0,48.39911,13.45271,340.1,-115.0,24.9,33.6,974.338,-135.0,0.0,12.0,48.40154,13.44925,335.4
38449,26.6,39.2,973.161,9.685,12.0,48.39911,13.45271,340.1,-114.0,24.8,33.5,974.415,-135.0,0.0,12.0,48.40154,13.44925,335.4
38449,26.6,39.2,973.18,9.584,12.0,48.39911,13.45271,340.4,-115.0,24.8,33.5,974.353,-135.0,0.0,12.0,48.40154,13.44925,335.4
38450,26.6,39.2,973.187,9.614,12.0,48.39911,13.45271,340.4,-115.0,24.8,33.5,974.363,-135.0,0.0,12.0,48.40154,13.44925,335.4
38450,26.6,39.2,973.182,9.602,12.0,48.39911,13.45271,340.4,-116.0,24.8,33.5,974.376,-135.0,0.0,12.0,48.40154,13.44925,335.4
38450,26.6,39.2,973.207,9.61,12.0,48.39911,13.45271,340.5,-117.0,24.7,33.5,974.383,-135.0,0.0,12.0,48.40154,13.44925,335.2
38451,26.6,39.2,973.189,9.592,12.0,48.39911,13.45271,340.5,-118.0,24.7,33.5,974.394,-135.0,0.0,12.0,48.40154,13.44925,335.2
38451,26.6,39.2,973.189,9.647,12.0,48.39911,13.45271,340.5,-120.0,24.7,33.5,974.457,-135.0,0.0,12.0,48.40153,13.44924,335.2
38451,26.6,39.2,973.2,9.594,12.0,48.39911,13.45271,340.6,-120.0,24.7,33.6,974.409,-135.0,0.0,12.0,48.40153,13.44924,335.2
38452,26.6,39.2,973.168,9.611,12.0,48.39911,13.45271,340.6,-119.0,24.7,33.6,974.413,-135.0,0.0,12.0,48.40153,13.44924,335.2
38452,26.6,39.2,973.164,9.621,12.0,48.39911,13.45271,340.6,-118.0,24.7,33.7,974.398,-135.0,0.0,12.0,48.40153,13.44924,335.2
38452,26.6,39.2,973.197,9.594,12.0,48.3991,13.45271,340.6,-117.0,24.7,33.8,974.361,-135.0,0.0,12.0,48.40153,13.44924,335.1
38453,26.6,39.2,973.187,9.621,12.0,48.3991,13.45271,340.6,-116.0,24.8,33.8,974.345,-135.0,0.0,12.0,48.40153,13.44924,335.1
38453,26.6,39.2,973.199,9.624,12.0,48.9991,NaN,340.6,-116.0,24.8,33.8,974.325,-135.0,0.0,12.0,48.40153,13.44924,335.1
38453,26.6,39.2,973.239,9.535,12.0,48.3991,13.45271,340.4,-117.0,24.8,33.9,974.364,-135.0,0.0,12.0,48.40153,13.44924,335.1
38454,26.6,39.2,973.265,9.574,12.0,48.3991,13.45271,340.4,-117.0,24.8,33.8,974.403,-135.0,0.0,12.0,48.40153,13.44924,335.1
38454,26.6,39.2,973.284,9.661,12.0,48.3991,13.45271,340.4,-116.0,24.7,33.7,974.388,-135.0,0.0,12.0,48.40153,13.44924,335.1
38454,26.6,39.2,973.247,9.6,12.0,48.3991,13.45271,340.3,-116.0,24.7,33.6,974.331,-135.0,0.0,12.0,48.40153,13.44924,335.1
38455,26.6,39.2,973.231,9.611,12.0,48.3991,13.45271,340.3,-117.0,24.7,33.6,974.364,-135.0,0.0,12.0,48.40153,13.44924,335.1
38455,26.6,39.2,973.218,9.615,12.0,48.3991,13.45271,340.3,-117.0,24.7,33.6,974.366,-135.0,0.0,12.0,48.40153,13.44924,335.1
38455,26.6,39.2,973.214,9.592,12.0,48.3991,13.45271,340.5,-117.0,24.7,33.6,974.35,-135.0,0.0,12.0,48.40153,13.44924,335.3
38456,26.6,39.2,973.197,9.572,12.0,48.3991,13.45271,340.5,-116.0,24.7,33.6,974.339,-135.0,0.0,12.0,48.40153,13.44924,335.3
38456,26.6,39.2,973.213,9.659,12.0,48.3991,13.45271,340.5,-120.0,24.8,33.6,974.32,-135.0,0.0,12.0,48.40153,13.44924,335.3
38456,26.6,39.2,973.207,9.61,12.0,48.3991,13.45271,340.8,-116.0,24.8,33.6,974.359,-135.0,0.0,12.0,48.40153,13.44924,335.2
38457,26.6,39.2,973.208,9.673,12.0,48.3991,13.45271,340.8,-111.0,24.9,33.7,974.373,-135.0,0.0,12.0,48.40153,13.44924,335.2
38457,26.6,39.2,973.21,9.562,12.0,48.3991,13.45271,340.8,-116.0,24.9,33.8,974.411,-135.0,0.0,12.0,48.40153,13.44924,335.2
38457,26.6,39.2,973.183,9.617,12.0,48.3991,13.45271,340.7,-115.0,24.8,33.9,974.419,-135.0,0.0,12.0,48.40153,13.44924,335.3
38458,26.6,39.2,973.201,9.571,12.0,48.3991,13.45271,340.7,-116.0,24.8,33.8,974.388,-135.0,0.0,12.0,48.40153,13.44924,335.3
38458,26.6,39.2,973.192,9.556,12.0,48.3991,13.45271,340.7,-115.0,24.8,33.8,974.382,-135.0,0.0,12.0,48.40153,13.44924,335.3
38458,26.6,39.2,973.21,9.598,12.0,48.3991,13.45271,340.5,-117.0,24.7,33.8,974.39,-135.0,0.0,12.0,48.40153,13.44924,335.1
38459,26.6,39.2,973.235,9.643,12.0,48.3991,13.45271,340.5,-120.0,24.7,33.7,974.402,-135.0,0.0,12.0,48.40153,13.44924,335.1
38459,26.6,39.2,973.184,9.6,12.0,48.3991,13.45271,340.5,-122.0,24.6,33.6,974.403,-135.0,0.0,12.0,48.40153,13.44924,335.0
38460,26.6,39.2,973.209,9.597,12.0,48.3991,13.45271,340.5,-120.0,24.6,33.6,974.398,-135.0,0.0,12.0,48.40153,13.44924,335.0
38460,26.6,39.2,973.227,9.598,12.0,48.3991,13.45271,340.5,-120.0,24.6,33.6,974.435,-135.0,0.0,12.0,48.40153,13.44924,335.0
38460,26.6,39.2,973.223,9.594,12.0,48.3991,13.45271,340.5,-117.0,24.6,33.6,974.414,-135.0,0.0,12.0,48.40153,13.44924,334.9
38461,26.6,39.2,973.224,9.605,12.0,48.3991,13.45271,340.5,-110.0,24.5,33.6,974.433,-135.0,0.0,12.0,48.40153,13.44924,334.9
38461,26.6,39.2,973.2,9.598,12.0,48.3991,13.45271,340.5,-118.0,24.5,33.7,974.42,-135.0,0.0,12.0,48.40153,13.44924,334.9
38461,26.6,39.2,973.205,9.605,12.0,48.3991,13.4527,340.4,-114.0,24.5,33.7,974.39,-135.0,0.0,12.0,48.40153,13.44924,334.8
38462,26.6,39.2,973.209,9.558,12.0,48.3991,13.4527,340.4,-117.0,24.5,33.7,974.428,-135.0,0.0,12.0,48.40153,13.44924,334.8
38462,26.6,39.2,973.185,9.598,12.0,48.3991,13.4527,340.4,-117.0,24.5,33.7,974.408,-135.0,0.0,12.0,48.40153,13.44924,334.8
38462,26.6,39.2,973.225,9.569,12.0,48.3991,13.4527,340.2,-115.0,24.4,33.6,974.414,-135.0,0.0,12.0,48.40153,13.44924,334.7
38463,26.6,39.2,973.197,9.588,12.0,48.3991,13.4527,340.2,-116.0,24.4,33.6,974.385,-135.0,0.0,12.0,48.40153,13.44924,334.7
38463,26.6,39.2,973.225,9.598,12.0,48.3991,13.4527,340.2,-115.0,24.4,33.6,974.419,-135.0,0.0,12.0,48.40153,13.44924,334.7
38463,26.6,39.2,973.222,9.578,12.0,48.3991,13.45271,339.8,-114.0,24.4,33.6,974.403,-135.0,0.0,12.0,48.40153,13.44924,334.7
38464,26.6,39.2,973.189,9.614,12.0,48.3991,13.45271,339.8,-115.0,24.4,33.6,974.384,-135.0,0.0,12.0,48.40153,13.44924,334.7
38464,26.6,39.2,973.203,9.582,12.0,48.3991,13.45271,339.8,-117.0,24.4,33.5,974.374,-135.0,0.0,12.0,48.40153,13.44924,334.7
38464,26.6,39.2,973.203,9.614,12.0,48.39909,13.4527,339.5,-118.0,24.4,33.5,974.358,-135.0,0.0,12.0,48.40153,13.44924,334.7
38465,26.6,39.2,973.228,9.547,12.0,48.39909,13.4527,339.5,-117.0,24.4,33.5,974.386,-135.0,0.0,12.0,48.40153,13.44924,334.7
38465,26.6,39.2,973.198,9.618,12.0,48.39909,13.4527,339.5,-117.0,24.4,33.6,974.351,-135.0,0.0,12.0,48.40153,13.44924,334.7
38465,26.6,39.2,973.185,9.647,12.0,48.39909,13.4527,339.5,-118.0,24.4,33.6,974.382,-135.0,0.0,12.0,48.40153,13.44924,334.8
38466,26.6,39.2,973.171,9.573,12.0,NaN,0.03395,-11.7,244.0,33.6,97434.1,-1.35,0.0,12.0,4840153.0,13.44924,0.03348,334.8
38466,26.6,39.2,973.169,9.597,12.0,48.39909,13.4527,339.5,-117.0,24.4,33.6,974.363,-135.0,0.0,12.0,48.40153,13.44924,334.8
38466,26.6,39.2,973.173,9.605,12.0,48.39909,13.4527,339.6,-120.0,24.4,33.6,974.346,-135.0,0.0,12.0,48.40153,13.44924,334.9
38467,26.6,39.2,973.199,9.609,12.0,48.39909,13.4527,339.6,-118.0,24.4,33.7,974.366,-135.0,0.0,12.0,48.40153,13.44924,334.9
38467,26.6,39.2,973.174,9.586,12.0,48.39909,13.4527,339.6,-120.0,24.5,33.8,974.384,-135.0,0.0,12.0,48.40153,13.44924,334.9
38468,26.6,39.2,973.185,9.611,12.0,48.39909,13.4527,339.7,-120.0,24.5,33.9,974.37,-135.0,0.0,12.0,48.40153,13.44924,335.1
38468,26.6,39.2,973.167,9.607,12.0,48.39909,13.4527,339.7,-118.0,24.4,33.9,974.359,-135.0,0.0,12.0,48.40153,13.44925,335.1
38468,26.6,39.2,973.177,9.609,12.0,48.39909,13.4527,339.7,-114.0,24.4,34.0,974.375,-135.0,0.0,12.0,48.40153,13.44925,335.3
38469,26.6,39.2,973.165,9.659,12.0,48.39909,13.4527,339.7,-120.0,24.4,34.1,974.399,-135.0,0.0,12.0,48.40153,13.44925,335.3
38469,26.6,39.2,973.084,9.596,12.0,48.39909,13.4527,339.7,-120.0,24.4,34.2,974.374,-135.0,0.0,12.0,48.40153,13.44925,335.3
38469,26.6,39.2,973.109,9.652,NaN,13.4527,0.03396,-11.8,244.0,34.3,97435.4,-1.35,0.0,12.0,4840153.0,13.44925,0.03353,335.3
38470,26.6,39.2,973.123,9.58,12.0,48.39909,13.4527,339.6,-119.0,24.4,34.5,974.362,-135.0,0.0,12.0,48.40153,13.44925,335.3
38470,26.7,39.2,973.107,9.58,12.0,48.39909,13.4527,339.6,-111.0,24.4,34.6,974.343,-135.0,0.0,12.0,48.40153,13.44925,335.3
38470,26.7,39.2,973.138,9.655,12.0,48.39909,13.4527,339.5,-116.0,24.4,34.8,974.359,-135.0,0.0,12.0,48.40153,13.44925,335.3
38471,26.7,39.2,973.143,9.533,12.0,48.39909,13.4527,339.5,-116.0,24.4,34.7,974.385,-135.0,0.0,12.0,48.40153,13.44925,335.3
38471,26.7,39.2,973.184,9.61,12.0,48.39909,13.4527,339.5,-110.0,24.4,34.6,974.36,-135.0,0.0,12.0,48.40153,13.44925,335.3
38471,26.7,39.2,973.214,9.582,12.0,48.39909,13.4527,339.6,-116.0,24.4,34.6,974.376,-135.0,0.0,12.0,48.40153,13.44925,335.2
38472,26.7,39.2,973.096,9.659,12.0,48.39909,13.4527,339.6,-117.0,24.4,34.8,974.357,-135.0,0.0,12.0,48.40153,13.44925,335.2
38472,26.7,39.2,973.143,9.59,12.0,48.39909,13.4527,339.6,-118.0,24.4,35.0,974.38,-135.0,0.0,12.0,48.40153,13.44925,335.2
38472,26.7,39.2,973.145,9.552,12.0,48.39909,13.4527,339.7,-119.0,24.4,35.1,974.355,-135.0,0.0,12.0,48.40153,13.44925,335.2
38473,26.7,39.2,973.094,9.621,12.0,NaN,NaN,-11.5,244.0,35.1,97437.5,-1.35,0.0,12.0,4840153.0,13.44925,0.03352,335.2
38473,26.7,39.2,973.183,9.615,12.0,48.39909,13.4527,339.7,-120.0,24.4,35.1,974.374,-135.0,0.0,12.0,48.40153,13.44925,335.2
38473,26.7,39.2,973.17,9.655,12.0,48.39909,13.45271,339.8,-120.0,24.4,35.1,974.334,-135.0,0.0,12.0,48.40153,13.44925,335.5
38474,26.7,39.2,973.176,9.55,12.0,48.39909,13.45271,339.8,-121.0,24.4,35.1,974.342,-135.0,0.0,12.0,48.40153,13.44925,335.5
38474,26.7,39.2,973.208,9.628,12.0,48.39909,13.45271,339.8,-119.0,24.5,35.1,974.356,-135.0,0.0,12.0,48.40153,13.44925,335.5
38474,26.7,39.2,973.198,9.566,12.0,48.39909,13.45271,339.9,-118.0,24.5,35.1,974.379,-135.0,0.0,12.0,48.40153,13.44925,335.7
38475,26.7,39.2,973.225,9.643,12.0,48.39909,13.45271,339.9,-117.0,24.5,35.2,974.348,-135.0,0.0,12.0,48.40153,13.44925,335.7
38475,26.7,39.2,973.231,9.567,12.0,48.39909,13.45271,339.9,-117.0,24.5,35.3,974.399,-135.0,0.0,12.0,48.40153,13.44925,335.7
38475,26.7,39.2,973.181,9.62,12.0,48.39909,13.4527,340.1,-119.0,24.5,35.3,974.392,-135.0,0.0,12.0,48.40153,13.44925,335.9
38476,26.7,39.2,973.181,9.546,12.0,48.39909,13.4527,340.1,-120.0,24.5,35.3,974.369,-135.0,0.0,12.0,48.40153,13.44925,335.9
38476,26.7,39.2,973.224,9.648,12.0,48.39909,13.4527,340.1,-119.0,24.5,35.3,974.366,-135.0,0.0,12.0,48.40153,13.44925,335.9
38476,26.7,39.2,NaN,NaN,NaN,0.03401,-0.00114,24.6,354.0,97435.5,-135.0,0.0,1.2,4840153.0,1344925.0,0.03358,13.44925,335.9
38477,26.7,39.2,973.215,9.615,12.0,48.39908,13.4527,340.1,-118.0,24.6,35.5,974.376,-135.0,0.0,12.0,48.40153,13.44925,335.8
38477,26.7,39.2,973.195,9.666,12.0,48.39908,13.4527,340.1,-119.0,24.6,35.7,974.383,-135.0,0.0,12.0,48.40153,13.44925,335.8
38478,26.7,39.2,973.157,9.545,12.0,48.39908,13.4527,340.1,-122.0,24.6,35.7,974.373,-135.0,0.0,12.0,48.40153,13.44925,335.8
38478,26.7,39.2,973.187,9.731,12.0,48.39908,13.4527,340.1,-121.0,24.7,35.7,974.371,-135.0,0.0,12.0,48.40153,13.44925,335.8
38478,26.7,39.1,973.169,9.695,12.0,48.39908,13.4527,340.2,-119.0,24.7,36.1,974.266,-135.0,0.0,12.0,48.40153,13.44925,336.1
38479,26.7,39.2,973.168,10.089,12.0,48.39908,13.4527,340.2,-117.0,24.7,36.4,974.224,-135.0,0.0,12.0,48.40153,13.44925,336.1
38479,26.7,39.2,973.184,9.596,12.0,48.39908,13.4527,340.2,-118.0,24.8,36.5,974.363,-135.0,0.0,12.0,48.40153,13.44925,336.1
38479,26.7,39.2,973.162,9.9,12.0,48.39908,13.4527,340.2,-118.0,24.9,36.4,974.34,-135.0,0.0,12.0,48.40153,13.44925,336.2
38480,26.7,39.2,973.147,9.284,12.0,48.39908,13.4527,340.2,-118.0,24.9,36.5,974.313,-135.0,0.0,12.0,48.40153,13.44925,336.2
38480,26.7,39.2,973.148,9.361,12.0,48.39908,13.4527,340.2,-118.0,24.9,36.2,974.373,-135.0,0.0,12.0,48.40153,13.44925,336.2
38480,26.7,39.2,973.159,9.553,12.0,48.39908,13.4527,340.2,-119.0,24.9,36.1,974.393,-135.0,0.0,12.0,48.40153,13.44925,336.0
38481,26.7,39.2,973.16,9.675,12.0,48.39908,13.4527,340.2,-117.0,25.0,36.2,974.33,-135.0,0.0,12.0,48.40153,13.44925,336.0
38481,26.7,39.2,973.11,9.621,12.0,48.39908,13.4527,340.2,-118.0,25.0,36.2,974.336,-135.0,0.0,12.0,48.40153,13.44925,336.0
38481,26.7,39.2,973.153,9.503,12.0,48.39908,13.45271,340.3,-119.0,25.0,36.2,974.342,-135.0,0.0,12.0,48.40153,13.44925,336.3
38482,26.7,39.2,973.172,9.663,12.0,48.39908,13.45271,340.3,-119.0,25.1,36.3,974.314,-135.0,0.0,12.0,48.40153,13.44925,336.3
38482,NaN,39.2,973.137,9.605,12.0,48.39908,13.45271,340.3,-113.0,25.1,36.2,974.299,-135.0,0.0,12.0,48.40153,13.44925,336.3
38482,26.7,39.2,973.152,9.614,12.0,48.39908,13.45271,340.4,-118.0,25.1,36.1,974.27,-135.0,0.0,12.0,48.40153,13.44925,336.2
38483,26.7,39.2,973.14,9.57,12.0,48.39908,13.45271,340.4,-122.0,25.1,36.1,974.275,-135.0,0.0,12.0,48.40153,13.44925,336.2
38483,26.7,39.2,973.139,9.656,12.0,48.39908,13.45271,340.4,-118.0,25.1,36.0,974.28,-135.0,0.0,12.0,48.40153,13.44925,336.2
38483,26.7,39.2,973.149,9.592,12.0,48.39908,13.45271,340.5,-121.0,25.2,36.0,974.271,-135.0,0.0,12.0,48.40153,13.44925,336.2
38484,26.7,39.2,973.166,9.621,12.0,48.39908,13.45271,340.5,-120.0,25.1,36.0,974.298,-135.0,0.0,12.0,48.40153,13.44925,336.2
38484,26.7,39.2,973.169,9.602,12.0,48.39908,13.45271,340.5,-122.0,25.1,35.7,974.181,-135.0,0.0,12.0,48.40153,13.44925,336.2
38484,26.7,39.2,973.175,9.583,12.0,48.39908,13.45271,340.6,-122.0,25.1,35.5,974.203,-135.0,0.0,12.0,48.40153,13.44925,336.3
38485,26.7,39.2,973.183,9.596,12.0,48.39908,NaN,-11.2,249.0,35.2,97421.8,-1.35,0.0,12.0,4840153.0,13.44925,0.03363,336.3
38485,26.7,39.2,973.168,9.643,12.0,48.39908,13.45271,340.6,-122.0,24.9,35.1,974.287,-135.0,0.0,12.0,48.40153,13.44925,336.3
38485,26.7,39.2,973.162,9.607,12.0,48.39908,13.45271,340.7,-121.0,24.9,35.0,974.311,-135.0,0.0,12.0,48.40153,13.44925,335.9
38486,26.7,39.2,973.157,9.602,12.0,48.39908,13.45271,340.7,-122.0,24.9,34.9,974.298,-135.0,0.0,12.0,48.40153,13.44925,335.9
38486,26.7,39.2,973.137,10.328,12.0,48.39908,13.45271,340.7,-117.0,24.9,34.9,974.258,-135.0,0.0,12.0,48.40153,13.44925,335.9
38486,26.7,39.2,973.179,9.628,12.0,48.39908,13.45271,340.9,-119.0,24.9,34.8,974.341,-135.0,0.0,12.0,48.40153,13.44925,335.6
38487,26.7,39.2,973.196,9.605,12.0,48.39908,13.45271,340.9,-119.0,24.9,34.7,974.315,-135.0,0.0,12.0,48.40153,13.44925,335.6
38487,26.7,39.2,973.199,9.646,12.0,48.39908,13.45271,340.9,-120.0,24.9,34.7,974.348,-135.0,0.0,12.0,48.40153,13.44925,335.6
38487,26.7,39.2,973.153,9.586,12.0,48.39908,13.45271,341.0,-116.0,24.9,34.6,974.396,-135.0,0.0,12.0,48.40153,13.44925,335.2
38488,26.7,39.2,973.182,9.62,12.0,48.39908,13.45271,341.0,-118.0,24.9,34.6,974.363,-135.0,0.0,12.0,48.40153,13.44925,335.2
38488,26.7,39.2,973.195,9.622,12.0,48.39908,13.45271,341.0,-119.0,24.9,34.7,974.311,-135.0,0.0,12.0,48.40153,13.44925,335.2
38488,26.7,39.2,973.193,9.551,12.0,48.39908,13.45271,341.2,-119.0,24.9,34.1,974.287,-135.0,0.0,12.0,48.40153,13.44925,335.0
38489,26.7,39.2,973.204,9.655,12.0,48.39908,13.45271,341.2,-119.0,25.0,34.5,974.31,-135.0,0.0,12.0,48.40153,13.44925,335.0
38489,26.7,39.2,973.178,9.701,12.0,48.39908,13.45271,341.2,-118.0,25.0,33.0,974.275,-135.0,0.0,12.0,48.40153,13.44926,335.0
38489,26.7,39.2,973.177,9.647,12.0,48.39908,13.45271,341.4,-117.0,25.0,33.8,974.267,-135.0,0.0,12.0,48.40153,13.44926,335.7
38490,26.7,39.2,973.181,9.685,12.0,48.39908,13.45271,341.4,-119.0,25.0,33.8,974.292,-135.0,0.0,12.0,48.40153,13.44926,335.7
38490,26.7,39.1,973.19,9.513,12.0,48.39908,13.45271,341.4,-120.0,25.0,33.9,974.303,-135.0,0.0,12.0,48.40153,13.44926,335.7
38490,26.7,39.2,973.196,9.666,12.0,48.39908,13.45271,341.5,-117.0,25.0,33.4,974.25,-135.0,0.0,12.0,48.40153,13.44926,335.9
38491,26.7,39.2,973.183,9.577,12.0,48.39908,13.45271,341.5,-120.0,25.0,33.5,974.242,-135.0,0.0,12.0,48.40153,13.44926,335.9
38491,26.7,39.1,973.198,9.59,12.0,48.39908,13.45271,341.5,-121.0,25.1,33.6,974.238,-135.0,0.0,12.0,48.40153,13.44925,335.9
38491,26.7,39.1,973.164,9.515,12.0,48.39908,13.45271,341.7,-118.0,25.1,33.9,974.279,-135.0,0.0,12.0,48.40153,13.44925,335.7
38492,26.7,39.1,973.176,9.618,12.0,48.39908,13.45271,341.7,-119.0,25.1,33.8,974.278,-135.0,0.0,12.0,48.40153,13.44925,335.7
38492,26.7,39.1,973.198,9.596,12.0,48.39908,13.45271,341.7,-122.0,25.1,34.2,974.252,-135.0,0.0,12.0,48.40153,13.44925,335.7
38492,26.7,39.1,973.176,9.625,12.0,48.39908,13.45271,341.8,-119.0,25.1,34.1,974.257,-135.0,0.0,12.0,48.40153,13.44925,335.8
38493,26.7,39.1,973.201,9.611,12.0,48.39908,13.45271,341.8,-118.0,25.2,34.0,974.245,-135.0,0.0,12.0,48.40153,13.44925,335.8
38493,26.7,39.1,973.191,9.611,12.0,48.39908,13.45271,341.8,-117.0,25.2,33.8,974.244,-135.0,0.0,12.0,48.40153,13.44925,335.8
38493,26.7,39.1,973.195,9.6,12.0,48.39908,13.45271,341.8,-118.0,25.2,34.0,974.263,-135.0,0.0,12.0,48.40153,13.44925,335.9
38494,26.7,39.1,973.195,9.588,12.0,48.39908,13.45271,341.8,-115.0,25.3,33.8,974.227,-135.0,0.0,12.0,48.40153,13.44925,335.9
38494,26.7,39.1,973.194,9.663,12.0,48.39908,13.45271,341.8,-117.0,25.3,34.4,974.241,-135.0,0.0,12.0,48.40153,13.44926,335.9
38494,26.7,39.1,973.184,9.666,12.0,48.39908,13.45271,341.9,-116.0,25.4,34.4,974.204,-135.0,0.0,12.0,48.40153,13.44926,335.8
38495,26.7,39.1,973.203,9.592,12.0,48.39908,13.45271,341.9,-116.0,25.4,34.0,974.248,-135.0,0.0,12.0,48.40153,13.44926,335.8
38495,26.7,39.1,973.176,9.628,12.0,48.39908,13.45271,341.9,-117.0,25.4,34.3,974.248,-135.0,0.0,12.0,48.40153,13.44926,335.8
38495,26.7,39.1,973.189,9.654,12.0,48.39908,13.45271,341.9,-113.0,25.5,34.1,974.235,-135.0,0.0,12.0,48.40153,13.44926,336.1
38496,26.7,39.1,973.171,9.572,12.0,48.39908,13.45271,341.9,-117.0,25.5,34.3,974.272,-135.0,0.0,12.0,48.40153,13.44926,336.1
38496,26.7,39.1,973.173,9.602,12.0,48.39908,13.45271,341.9,-116.0,25.5,34.2,974.256,-135.0,0.0,12.0,48.40153,13.44926,336.1
38496,26.7,39.1,973.211,9.662,12.0,48.39908,13.45271,341.9,-117.0,25.6,34.4,974.276,-135.0,0.0,12.0,48.40153,13.44926,335.9
38497,26.7,39.1,973.198,9.562,12.0,48.39908,13.45271,341.9,-114.0,25.6,34.5,974.298,-135.0,0.0,12.0,48.40153,13.44926,335.9
38497,26.7,39.1,973.192,9.658,12.0,48.39908,13.45271,341.9,-116.0,25.6,34.6,974.253,-135.0,0.0,12.0,48.40153,13.44926,335.9
38497,26.7,39.1,973.165,9.592,12.0,48.39908,13.45271,341.9,-118.0,25.7,35.3,974.305,-135.0,0.0,12.0,48.40153,13.44926,335.8
38498,26.7,39.1,973.179,9.639,12.0,48.39908,13.45271,341.9,-118.0,25.7,34.8,974.308,-135.0,0.0,12.0,48.40153,13.44926,335.8
38498,26.7,39.1,973.211,9.628,12.0,48.39908,13.45271,341.9,-119.0,25.7,35.4,974.306,-135.0,0.0,12.0,48.40153,13.44926,335.8
38498,26.7,39.1,973.218,9.59,12.0,48.39908,13.45271,341.9,-117.0,25.8,35.4,974.323,-135.0,0.0,12.0,48.40153,13.44926,335.4
38499,26.7,39.1,973.178,9.592,12.0,48.39908,13.45271,341.9,-117.0,25.8,35.8,974.275,-135.0,0.0,12.0,48.40153,13.44926,335.4
38499,26.7,39.1,973.17,9.549,12.0,48.39908,13.45271,341.9,-117.0,25.8,36.0,974.294,-135.0,0.0,12.0,48.40153,13.44926,335.4
38499,26.7,39.1,973.156,9.609,12.0,48.39908,13.45271,342.1,-116.0,25.8,35.8,974.305,-135.0,0.0,12.0,48.40153,13.44926,335.2
38500,26.7,39.1,973.154,9.674,12.0,48.39908,13.45271,342.1,-118.0,25.9,36.1,974.288,-135.0,0.0,12.0,48.40153,13.44926,335.2
38500,26.7,39.1,973.16,9.647,12.0,48.39908,13.45271,342.1,-118.0,25.8,36.1,974.293,-135.0,0.0,12.0,48.40153,13.44925,335.2
38500,26.7,39.1,973.124,9.618,12.0,48.39908,13.45271,342.0,-117.0,25.8,36.6,974.256,-135.0,0.0,12.0,48.40153,13.44925,335.0
38501,26.7,39.1,973.15,9.632,12.0,48.39908,13.45271,342.0,-117.0,25.8,37.2,974.272,-135.0,0.0,12.0,48.40153,13.44925,335.0
38501,26.7,39.1,973.13,9.607,12.0,48.39908,13.45271,342.0,-117.0,25.8,37.5,974.281,-135.0,0.0,12.0,48.40153,13.44925,335.0
38501,26.7,39.1,973.153,9.646,12.0,48.39908,13.45271,341.9,-119.0,25.9,38.2,974.218,-135.0,0.0,12.0,48.40153,13.44925,335.0
38502,26.7,39.1,973.145,9.666,12.0,48.39908,13.45271,341.9,-120.0,25.9,38.5,974.2,-135.0,0.0,12.0,48.40153,13.44925,335.0
38502,26.7,39.1,973.149,9.594,12.0,48.39908,13.45271,341.9,-116.0,25.9,37.9,974.29,-135.0,0.0,12.0,48.40153,13.44925,335.0
38502,26.7,39.1,973.139,9.628,12.0,48.39908,13.45271,341.9,-115.0,25.9,37.5,974.299,-135.0,0.0,12.0,48.40153,13.44926,335.2
38503,26.7,39.1,973.162,9.617,12.0,48.39908,13.45271,341.9,-116.0,25.8,36.5,974.283,-135.0,0.0,12.0,48.40153,13.44926,335.2
38503,26.7,39.1,973.157,9.621,12.0,48.39908,13.45271,341.9,-119.0,25.8,35.9,974.023,-135.0,0.0,12.0,48.40153,13.44926,335.2
38503,26.7,39.1,973.165,9.674,12.0,48.39908,13.45271,341.8,-123.0,25.8,35.5,974.021,-135.0,0.0,12.0,48.40153,13.44926,335.3
38504,26.7,39.1,973.181,9.566,12.0,48.39908,13.45271,341.8,-119.0,25.9,35.0,974.025,-135.0,0.0,12.0,48.40153,13.44926,335.3
38504,26.7,39.1,973.185,9.618,12.0,48.39908,13.45271,341.8,-117.0,25.9,34.6,974.151,-135.0,0.0,12.0,48.40153,13.44926,335.3
38504,26.7,39.1,973.17,9.598,12.0,48.39908,13.45271,341.7,-116.0,26.0,35.0,973.71,-135.0,0.0,12.0,48.40153,13.44926,335.4
38505,26.7,39.1,973.15,9.631,12.0,48.39908,13.45271,341.7,-117.0,26.0,35.0,973.755,-135.0,0.0,12.0,48.40153,13.44926,335.4
38505,26.7,39.1,973.145,9.613,12.0,48.39908,13.45271,341.7,-115.0,25.9,34.9,973.694,-135.0,0.0,12.0,48.40153,13.44926,335.4
